ped. #,time (s),x (cm),y (cm)
51,415.652719,149.831,-33.0455
51,415.686086,154.105,-33.0455
51,415.719453,158.38,-34.7554
51,415.75282,162.654,-34.7554
51,415.786187,166.074,-35.6103
51,415.819554,171.204,-36.4652
51,415.852921,174.623,-36.4652
51,415.886288,178.47,-36.8927
51,415.919655,181.89,-36.8927
51,415.953022,185.737,-38.175
51,415.986389,189.157,-38.175
51,416.019756,192.577,-38.175
51,416.053123,195.996,-38.175
51,416.08649,199.416,-38.175
51,416.119857,202.836,-38.175
51,416.153224,206.255,-37.3201
51,416.186591,209.675,-37.3201
51,416.219958,213.95,-36.4652
51,416.253325,217.369,-36.4652
51,416.286692,220.789,-34.7554
51,416.320059,224.209,-34.7554
51,416.353426,228.483,-34.7554
51,416.386793,232.758,-33.0455
51,416.42016,237.032,-33.0455
51,416.453527,241.307,-32.1906
51,416.486894,243.872,-31.3357
51,416.520261,248.146,-32.1906
51,416.553628,251.566,-31.3357
51,416.586995,254.986,-32.1906
51,416.620362,260.115,-32.1906
51,416.653729,263.535,-33.0455
51,416.687096,266.954,-33.0455
51,416.720463,271.229,-33.0455
51,416.75383,275.504,-33.0455
51,416.787197,278.923,-33.0455
51,416.820564,283.198,-33.0455
51,416.853931,287.472,-34.7554
51,416.887298,291.747,-34.7554
51,416.920665,295.167,-36.4652
51,416.954032,299.441,-36.4652
51,416.987399,304.571,-36.4652
51,417.020766,308.845,-36.4652
51,417.054133,313.12,-38.175
51,417.0875,317.948,-36.9681
51,417.120867,322.524,-36.4652
51,417.154234,326.799,-36.4652
51,417.187601,331.073,-36.4652
51,417.220968,335.348,-36.4652
51,417.254335,339.622,-36.4652
51,417.287702,343.897,-36.4652
51,417.321069,347.317,-36.4652
51,417.354436,351.591,-36.4652
51,417.387803,355.866,-36.4652
51,417.42117,360.141,-34.7554
51,417.454537,364.415,-34.7554
51,417.487904,368.69,-33.0455
51,417.521271,373.819,-33.0455
51,417.554638,377.239,-32.1906
51,417.588005,382.368,-31.3357
51,417.621372,387.498,-30.4808
51,417.654739,391.772,-29.6259
51,417.688106,396.047,-29.6259
51,417.721473,401.177,-29.6259
51,417.75484,405.451,-29.6259
51,417.788207,409.726,-29.6259
51,417.821574,414,-29.6259
51,417.854941,418.275,-29.6259
51,417.888308,422.55,-30.4808
51,417.921675,426.824,-31.3357
51,417.955042,431.099,-31.3357
51,417.988409,435.373,-31.3357
51,418.021776,439.648,-33.0455
51,418.055143,443.922,-33.0455
51,418.08851,452,-34.2247
51,418.121877,454.181,-35.6103
51,418.155244,457.601,-33.9005
51,418.188611,461.021,-36.4652
51,418.221978,464.879,-36.3959
51,418.255345,471.28,-38.175
51,418.288712,476.409,-38.175
51,418.322079,481.539,-38.175
51,418.355446,485.813,-38.175
51,418.388813,490.088,-38.175
51,418.42218,494.363,-38.175
51,418.455547,499.492,-38.175
51,418.488914,502.912,-38.175
51,418.522281,508.041,-37.3201
51,418.555648,512.316,-37.3201
51,418.589015,516.59,-36.4652
51,418.622382,521.72,-36.4652
51,418.655749,526.85,-36.4652
51,418.689116,530.269,-34.7554
51,418.722483,535.399,-34.7554
51,418.75585,543.093,-33.0455
51,418.789217,548.371,-32.3632
51,418.822584,553.597,-31.9277
51,418.855951,558.608,-31.8579
52,418.889318,-601.621,-25.686
52,418.922685,-596.83,-25.8519
52,418.956052,-592.094,-25.9359
52,418.989419,-587.158,-26.1116
52,419.022786,-582.287,-26.1782
52,419.056153,-575.995,-24.4964
52,419.08952,-571.378,-25.1803
52,419.122887,-565.565,-24.8383
52,419.156254,-560.405,-25.301
52,419.189621,-555.283,-25.1738
52,419.222988,-550.005,-25.1803
52,419.256355,-545.016,-25.301
52,419.289722,-539.233,-26.2062
52,419.323089,-534.959,-25.3513
52,419.356456,-530.684,-24.4964
52,419.389823,-525.554,-24.4964
52,419.42319,-520.425,-24.4964
52,419.456557,-515.295,-24.4964
52,419.489924,-510.166,-24.4964
52,419.523291,-506.746,-24.4964
52,419.556658,-501.617,-24.4964
52,419.590025,-496.487,-24.4964
52,419.623392,-491.358,-25.3513
52,419.656759,-486.827,-25.2658
52,419.690126,-482.638,-25.8642
52,419.723493,-475.114,-26.2062
52,419.75686,-470.84,-26.2062
52,419.790227,-465.71,-26.2062
52,419.823594,-460.581,-27.0611
52,419.856961,-455.451,-27.916
52,419.890328,-450.322,-27.916
52,419.923695,-445.705,-28.087
52,419.957062,-440.063,-28.7709
52,419.990429,-435.788,-29.6259
52,420.023796,-431.513,-29.6259
52,420.057163,-426.384,-28.7709
52,420.09053,-421.682,-29.1984
52,420.123897,-416.125,-27.916
52,420.157264,-410.995,-27.916
52,420.190631,-405.866,-27.916
52,420.223998,-402.545,-27.4228
52,420.257365,-397.317,-27.916
52,420.290732,-392.187,-27.916
52,420.324099,-387.913,-27.916
52,420.357466,-382.783,-27.916
52,420.390833,-377.654,-27.916
52,420.4242,-374.234,-27.916
52,420.457567,-369.104,-27.0611
52,420.490934,-364.83,-26.2062
52,420.524301,-359.7,-26.2062
52,420.557668,-355.426,-26.2062
52,420.591035,-351.151,-26.2062
52,420.624402,-346.022,-26.2062
52,420.657769,-340.892,-26.2062
52,420.691136,-337.472,-26.2062
52,420.724503,-332.343,-26.2062
52,420.75787,-327.213,-27.0611
52,420.791237,-322.084,-27.0611
52,420.824604,-316.954,-27.0611
52,420.857971,-311.825,-27.916
52,420.891338,-307.55,-27.916
52,420.924705,-302.421,-28.7709
52,420.958072,-298.146,-28.7709
52,420.991439,-293.872,-29.6259
52,421.024806,-288.742,-29.6259
52,421.058173,-284.468,-30.4808
52,421.09154,-280.261,-30.857
52,421.124907,-275.433,-30.8274
52,421.158274,-270.789,-31.3357
52,421.191641,-265.659,-31.3357
52,421.225008,-260.53,-31.3357
52,421.258375,-256.925,-30.735
52,421.291742,-251.981,-31.3357
52,421.325109,-247.147,-30.711
52,421.358476,-241.722,-30.4808
52,421.391843,-238.302,-30.4808
52,421.42521,-233.173,-30.4808
52,421.458577,-228.043,-30.4808
52,421.491944,-222.913,-29.6259
52,421.525311,-218.639,-29.6259
52,421.558678,-213.902,-28.9789
52,421.592045,-210.09,-28.7709
52,421.625412,-204.96,-27.916
52,421.658779,-200.686,-27.916
52,421.692146,-196.411,-27.916
52,421.725513,-191.282,-27.916
52,421.75888,-186.152,-27.916
52,421.792247,-181.877,-27.916
52,421.825614,-176.748,-27.916
52,421.858981,-172.222,-27.212
52,421.892348,-168.199,-27.916
52,421.925715,-163.069,-27.916
52,421.959082,-157.94,-27.916
52,421.992449,-152.81,-27.916
52,422.025816,-147.681,-27.916
52,422.059183,-143.614,-27.5232
52,422.09255,-139.455,-27.685
52,422.125917,-134.857,-28.7709
52,422.159284,-130.582,-28.7709
52,422.192651,-124.598,-29.6259
52,422.226018,-121.178,-29.6259
52,422.259385,-117.844,-28.5145
52,422.292752,-113.057,-28.3435
52,422.326119,-108.502,-27.975
52,422.359486,-105.023,-27.2675
52,422.392853,-100.062,-27.1466
52,422.42622,-95.5307,-27.0611
52,422.459587,-91.2561,-26.2062
52,422.492954,-86.1266,-26.2062
52,422.526321,-82.707,-26.2062
52,422.559688,-77.5775,-26.2062
52,422.593055,-73.0375,-24.7322
52,422.626422,-68.6763,-24.1946
52,422.659789,-64.1051,-23.553
52,422.693156,-58.7693,-22.7865
52,422.726523,-55.3496,-22.7865
52,422.75989,-50.6475,-22.3591
52,422.793257,-45.0906,-21.0767
52,422.826624,-40.816,-21.0767
52,422.859991,-36.1994,-20.0508
52,422.893358,-31.4119,-19.3669
52,422.926725,-24.1827,-18.5188
52,422.960092,-21.9749,-18.6763
52,422.993459,-18.6176,-18.8657
52,423.026826,-14.6656,-19.0651
52,423.060193,-10.4664,-18.9394
52,423.09356,-6.10634,-18.6829
52,423.126927,-0.976828,-18.6829
52,423.160294,3.01505,-18.8078
52,423.193661,7.91434,-19.3669
52,423.227028,12.5835,-18.775
52,423.260395,16.6937,-18.8078
52,423.293762,21.593,-19.3669
52,423.327129,25.2692,-19.2814
52,423.360496,30.0436,-18.8736
52,423.393863,33.411,-18.7634
52,423.42723,38.6914,-18.5119
52,423.460597,42.1111,-17.657
52,423.493964,47.2406,-17.657
52,423.527331,50.2328,-17.2296
52,423.560698,54.5651,-17.1487
52,423.594065,58.2621,-17.1025
52,423.627432,62.6291,-17.657
52,423.660799,66.7327,-17.3151
52,423.694166,70.3233,-15.9472
52,423.727533,75.4529,-15.9472
52,423.7609,78.1886,-16.2891
52,423.794267,83.1471,-15.9472
52,423.827634,86.5668,-15.0923
52,423.861001,91.6963,-14.2373
52,423.894368,95.2084,-13.937
52,423.927735,99.3906,-14.2373
52,423.961102,103.711,-13.6597
52,423.994469,107.94,-14.2373
52,424.027836,111.557,-13.5139
52,424.061203,115.634,-14.2373
52,424.09457,118.955,-13.7441
52,424.127937,122.473,-14.2373
52,424.161304,126.064,-14.5793
52,424.194671,131.023,-14.2373
52,424.228038,134.442,-14.2373
52,424.261405,137.862,-15.9472
52,424.294772,141.79,-15.5775
52,424.328139,146.411,-16.8021
52,424.361506,149.831,-16.8021
52,424.394873,153.25,-17.657
52,424.42824,157.354,-19.0249
52,424.461607,161.405,-19.1038
52,424.494974,165.712,-19.2682
52,424.528341,168.639,-21.0767
52,424.561708,173.255,-20.0508
52,424.595075,177.188,-21.0767
52,424.628442,180.859,-20.3726
52,424.661809,184.027,-21.0767
52,424.695176,188.403,-20.6241
52,424.728543,192.577,-21.0767
52,424.76191,195.996,-21.0767
52,424.795277,199.416,-21.0767
52,424.828644,204.545,-21.9316
52,424.862011,207.965,-21.0767
52,424.895378,211.385,-21.9316
52,424.928745,216.514,-21.0767
52,424.962112,219.934,-21.0767
52,424.995479,223.584,-20.5177
52,425.028846,228.483,-21.0767
52,425.062213,232.365,-20.4297
52,425.09558,236.69,-20.3927
52,425.128947,240.914,-20.4297
52,425.162314,245.212,-20.5684
52,425.195681,249.001,-21.0767
52,425.229048,252.929,-20.707
52,425.262415,256.695,-21.0767
52,425.295782,260.97,-21.9316
52,425.329149,264.39,-21.9316
52,425.362516,267.809,-21.9316
52,425.395883,272.939,-22.7865
52,425.42925,276.326,-22.6221
52,425.462617,281.488,-23.6414
52,425.495984,284.723,-24.2422
52,425.529351,290.037,-25.3513
52,425.562718,293.457,-26.2062
52,425.596085,298.586,-27.0611
52,425.629452,301.835,-27.5741
52,425.662819,306.195,-27.6595
52,425.696186,310.897,-28.6
52,425.729553,315.685,-27.916
52,425.76292,319.532,-29.1984
52,425.796287,324.234,-27.916
52,425.829654,327.996,-28.6
52,425.863021,332.783,-28.7709
52,425.896388,336.203,-28.7709
52,425.929755,340.135,-28.9419
52,425.963122,343.897,-28.7709
52,425.996489,348.428,-28.6855
52,426.029856,352.104,-28.9419
52,426.063223,356.721,-27.916
52,426.09659,360.141,-27.916
52,426.129957,365.27,-27.916
52,426.163324,369.545,-27.916
52,426.196691,373.819,-26.2062
52,426.230058,378.949,-26.2062
52,426.263425,382.368,-26.2062
52,426.296792,387.754,-26.1207
52,426.330159,392.2,-27.4886
52,426.363526,396.475,-27.4886
52,426.396893,400.749,-27.4886
52,426.43026,405.109,-27.2321
52,426.463627,408.443,-28.3435
52,426.496994,413.145,-27.916
52,426.530361,416.565,-27.916
52,426.563728,420.925,-28.1725
52,426.597095,425.114,-29.6259
52,426.630462,428.961,-30.0533
52,426.663829,433.236,-30.9082
52,426.697196,437.938,-31.3357
52,426.730563,442.213,-31.3357
52,426.76393,447.342,-32.1906
52,426.797297,453.65,-32.5347
52,426.830664,457.601,-32.1906
52,426.864031,461.764,-32.569
52,426.897398,463.388,-32.3221
52,426.930765,469.042,-34.7805
52,426.964132,472.99,-34.7554
52,426.997499,478.119,-34.7554
52,427.030866,481.966,-35.1828
52,427.064233,486.241,-36.0378
52,427.0976,490.088,-35.6103
52,427.130967,494.79,-36.0378
52,427.164334,498.637,-34.7554
52,427.197701,503.767,-34.7554
52,427.231068,507.614,-36.0378
52,427.264435,512.085,-34.2239
52,427.297802,517.445,-33.9005
52,427.331169,522.575,-33.9005
52,427.364536,526.85,-33.9005
52,427.397903,531.979,-33.9005
52,427.43127,537.109,-33.9005
52,427.464637,543.948,-33.9005
52,427.498004,548.693,-33.9089
52,427.531371,553.171,-34.0228
52,427.564738,557.839,-34.2502
52,427.598105,562.02,-34.4358
53,427.631472,-601.5,-76.0686
53,427.664839,-596.298,-76.1875
53,427.698206,-590.896,-76.2185
53,427.731573,-585.547,-76.4959
53,427.76494,-580.269,-76.6464
53,427.798307,-574.712,-77.0738
53,427.831674,-570.01,-76.6464
53,427.865041,-564.881,-76.6464
53,427.898408,-561.264,-75.923
53,427.931775,-558.041,-74.9365
53,427.965142,-553.767,-74.9365
53,427.998509,-549.92,-73.6541
53,428.031876,-546.072,-73.2267
53,428.065243,-541.627,-72.7137
53,428.09861,-536.668,-72.3718
53,428.131977,-532.394,-71.5168
53,428.165344,-527.093,-70.32
53,428.198711,-522.049,-69.5505
53,428.232078,-517.005,-68.0972
53,428.265445,-512.731,-67.2423
53,428.298812,-508.029,-65.9599
53,428.332179,-503.327,-64.6775
53,428.365546,-499.479,-64.25
53,428.398913,-495.632,-63.8226
53,428.43228,-491.785,-63.3951
53,428.465647,-487.767,-63.4806
53,428.499014,-485.373,-63.8226
53,428.532381,-481.099,-63.8226
53,428.565748,-479.389,-62.9677
53,428.599115,-471.267,-63.3951
53,428.632482,-466.993,-63.3951
53,428.665849,-462.718,-62.5402
53,428.699216,-458.358,-62.7967
53,428.732583,-453.741,-62.9677
53,428.76595,-449.039,-62.5402
53,428.799317,-445.192,-62.9677
53,428.832684,-439.635,-63.3951
53,428.866051,-434.506,-63.3951
53,428.899418,-431.513,-63.8226
53,428.932785,-425.956,-63.3951
53,428.966152,-422.537,-63.3951
53,428.999519,-418.262,-62.5402
53,429.032886,-414.284,-61.9155
53,429.066253,-409.713,-62.5402
53,429.09962,-405.438,-61.6853
53,429.132987,-401.164,-60.8304
53,429.166354,-396.889,-59.9755
53,429.199721,-392.615,-59.9755
53,429.233088,-387.913,-59.548
53,429.266455,-383.638,-58.6931
53,429.299822,-378.509,-56.9832
53,429.333189,-373.379,-56.9832
53,429.366556,-369.104,-56.1283
53,429.399923,-364.83,-55.2734
53,429.43329,-360.555,-54.4185
53,429.466657,-355.939,-54.5895
53,429.500024,-352.072,-54.0897
53,429.533391,-348.159,-53.991
53,429.566758,-344.739,-53.991
53,429.600125,-340.465,-53.991
53,429.633492,-337.472,-53.5636
53,429.666859,-332.343,-54.4185
53,429.700226,-328.496,-54.8459
53,429.733593,-324.221,-54.8459
53,429.76696,-320.374,-55.2734
53,429.800327,-315.245,-55.2734
53,429.833694,-311.825,-55.2734
53,429.867061,-306.695,-56.9832
53,429.900428,-301.566,-56.9832
53,429.933795,-298.317,-57.3252
53,429.967162,-293.872,-58.6931
53,430.000529,-289.597,-58.6931
53,430.033896,-284.895,-59.1205
53,430.067263,-281.903,-58.6931
53,430.10063,-277.628,-58.6931
53,430.133997,-273.525,-59.0351
53,430.167364,-269.079,-58.6931
53,430.200731,-265.659,-58.6931
53,430.234098,-262.24,-58.6931
53,430.267465,-257.11,-57.8382
53,430.300832,-252.836,-56.9832
53,430.334199,-248.134,-57.4107
53,430.367566,-243.603,-56.4703
53,430.400933,-239.841,-55.7864
53,430.4343,-234.54,-55.4444
53,430.467667,-230.693,-54.675
53,430.501034,-226.333,-53.5636
53,430.534401,-222.059,-53.5636
53,430.567768,-218.126,-52.5377
53,430.601135,-213.459,-52.5075
53,430.634502,-209.577,-52.5377
53,430.667869,-205.815,-51.8537
53,430.701236,-202.395,-51.8537
53,430.734603,-198.121,-52.7087
53,430.76797,-194.188,-52.0247
53,430.801337,-190.427,-51.8537
53,430.834704,-186.152,-51.8537
53,430.868071,-181.877,-51.8537
53,430.901438,-177.774,-51.5117
53,430.934805,-173.328,-51.8537
53,430.968172,-168.626,-51.4263
53,431.001539,-164.352,-52.2812
53,431.034906,-159.65,-53.5636
53,431.068273,-156.23,-53.5636
53,431.10164,-150.758,-53.7346
53,431.135007,-147.339,-53.3926
53,431.168374,-142.979,-53.1361
53,431.201741,-139.132,-52.7087
53,431.235108,-135.199,-52.5377
53,431.268475,-130.582,-51.8537
53,431.301842,-127.163,-51.8537
53,431.335209,-123.743,-50.9988
53,431.368576,-118.955,-50.8278
53,431.401943,-115.194,-50.1439
53,431.43531,-110.919,-50.1439
53,431.468677,-106.946,-49.641
53,431.502044,-102.712,-49.118
53,431.535411,-98.0955,-48.4341
53,431.568778,-93.8209,-47.5791
53,431.602145,-89.1188,-47.1517
53,431.635512,-84.8443,-46.2968
53,431.668879,-80.0567,-46.4677
53,431.702246,-76.0386,-46.2113
53,431.735613,-71.2511,-46.8952
53,431.76898,-67.8314,-46.8952
53,431.802347,-63.8988,-47.5791
53,431.835714,-58.7693,-48.4341
53,431.869081,-55.3496,-48.4341
53,431.902448,-50.6475,-49.7164
53,431.935815,-46.3729,-50.5714
53,431.969182,-41.6709,-50.1439
53,432.002549,-37.3963,-50.9988
53,432.035916,-33.1217,-51.8537
53,432.069283,-25.3772,-53.3624
53,432.10265,-22.8627,-53.5636
53,432.136017,-19.4732,-54.7102
53,432.169384,-14.6555,-55.4444
53,432.202751,-10.8939,-55.2734
53,432.236118,-6.61927,-56.1283
53,432.269485,-2.34468,-56.1283
53,432.302852,1.075,-56.1283
53,432.336219,6.71743,-56.8122
53,432.369586,10.4791,-56.9832
53,432.402953,13.8988,-56.9832
53,432.43632,18.5153,-57.1542
53,432.469687,22.4479,-56.9832
53,432.503054,26.979,-57.0687
53,432.536421,30.9971,-56.9832
53,432.569788,36.1266,-56.9832
53,432.603155,40.703,-56.6312
53,432.636522,45.1787,-56.6815
53,432.669889,48.9504,-56.1283
53,432.703256,54.0799,-56.1283
53,432.736623,59.2094,-56.1283
53,432.76999,63.5695,-56.7267
53,432.803357,67.7586,-56.9832
53,432.836724,71.1783,-56.9832
53,432.870091,76.3078,-57.8382
53,432.903458,80.2404,-59.377
53,432.936825,84.002,-59.548
53,432.970192,88.4476,-60.0609
53,433.003559,92.5512,-61.2578
53,433.036926,97.6807,-62.1127
53,433.070293,101.1,-62.9677
53,433.10366,106.23,-62.9677
53,433.137027,111.53,-64.3355
53,433.170394,114.779,-65.5324
53,433.203761,120.764,-66.3873
53,433.237128,125.038,-68.0972
53,433.270495,130.168,-68.9521
53,433.303862,134.442,-69.807
53,433.337229,138.717,-69.807
53,433.370596,142.136,-69.807
53,433.403963,146.838,-71.0894
53,433.43733,150.686,-69.807
53,433.470697,154.105,-70.6619
53,433.504064,158.893,-71.3459
53,433.537431,162.227,-71.0894
53,433.570798,167.1,-71.1749
53,433.604165,170.862,-71.3459
53,433.637532,175.307,-71.0039
53,433.670899,179.838,-70.4055
53,433.704266,183.6,-71.0894
53,433.737633,189.328,-70.32
53,433.771,193.774,-69.978
53,433.804367,198.561,-69.807
53,433.837734,203.007,-70.32
53,433.871101,206.683,-71.0894
53,433.904468,209.675,-70.6619
53,433.937835,215.659,-71.5168
53,433.971202,218.224,-73.2267
53,434.004569,221.644,-73.2267
53,434.037936,225.918,-74.9365
53,434.071303,229.338,-74.9365
53,434.10467,232.758,-76.6464
53,434.138037,237.545,-77.3303
53,434.171404,241.307,-78.3562
53,434.204771,245.582,-78.3562
53,434.238138,249.856,-80.066
53,434.271505,255.413,-82.2033
53,434.304872,260.115,-83.4857
53,434.338239,264.39,-83.4857
53,434.371606,268.664,-85.1955
53,434.404973,273.794,-86.9054
53,434.43834,278.239,-87.4183
53,434.471707,282.343,-86.9054
53,434.505074,285.763,-86.9054
53,434.538441,290.037,-86.9054
53,434.571808,294.312,-87.7603
53,434.605175,298.586,-87.7603
53,434.638542,302.006,-86.9054
53,434.671909,305.426,-86.9054
53,434.705276,309.7,-86.9054
53,434.738643,314.83,-86.9054
53,434.77201,318.25,-86.9054
53,434.805377,324.063,-86.3924
53,434.838744,328.509,-86.9054
53,434.872111,333.638,-86.9054
53,434.905478,337.913,-86.9054
53,434.938845,342.187,-86.9054
53,434.972212,346.462,-86.9054
53,435.005579,350.053,-87.4183
53,435.038946,353.643,-88.7862
53,435.072313,357.576,-89.4701
53,435.10568,360.654,-90.154
53,435.139047,364.415,-90.325
53,435.172414,367.835,-92.0349
53,435.205781,371.254,-92.0349
53,435.239148,375.529,-92.8898
53,435.272515,379.804,-93.7447
53,435.305882,384.078,-95.4545
53,435.339249,387.498,-95.4545
53,435.372616,392.627,-97.1644
53,435.405983,396.902,-98.8742
53,435.43935,402.031,-99.7291
53,435.472717,407.161,-100.584
53,435.506084,411.863,-101.866
53,435.539451,415.71,-102.294
53,435.572818,420.84,-102.294
53,435.606185,425.114,-102.294
53,435.639552,429.389,-102.294
53,435.672919,433.663,-102.294
53,435.706286,437.938,-102.294
